case_id,govuk_slug,html_url,db_count,web_count,missing_count,missing_urls
03f2f463-5859-4ad8-88aa-010e131ceb29,/residential-property-tribunal-decisions/43-glenhill-close-finchley-london-n3-2jt-lon-slash-00ac-slash-mnr-slash-2023-slash-0368,https://www.gov.uk/residential-property-tribunal-decisions/43-glenhill-close-finchley-london-n3-2jt-lon-slash-00ac-slash-mnr-slash-2023-slash-0368,1,2,1,https://assets.publishing.service.gov.uk/media/658198fced3c3400133bfb86/Summary_Reasons_MR-_43_Glenhill_Road.pdf
03fe3ffc-51e9-4273-ad3c-5a79550336e7,/residential-property-tribunal-decisions/21-victoria-road-mortlake-london-sw14-8ex-lon-slash-00bd-slash-f77-slash-2022-slash-0066,https://www.gov.uk/residential-property-tribunal-decisions/21-victoria-road-mortlake-london-sw14-8ex-lon-slash-00bd-slash-f77-slash-2022-slash-0066,1,2,1,https://assets.publishing.service.gov.uk/media/62fa5310d3bf7f03f7c8cfb8/21_Victoria_Road_-_Final_Statement_of_Reasons.pdf
04069715-42ab-4e9d-a7d9-82bd8e58efb6,/residential-property-tribunal-decisions/5-tiledown-temple-cloud-bristol-bs39-5dw-chi-slash-00ha-slash-mnr-slash-2023-slash-0077,https://www.gov.uk/residential-property-tribunal-decisions/5-tiledown-temple-cloud-bristol-bs39-5dw-chi-slash-00ha-slash-mnr-slash-2023-slash-0077,1,2,1,https://assets.publishing.service.gov.uk/media/64ae8beefe36e000146fa78d/5_Tiledown__Reasons.pdf
040e3679-6f3b-419b-932d-68c043be7892,/residential-property-tribunal-decisions/myers-cottage-stottesdon-kidderminster-worcestershire-dy14-8ng-bir-00gg-f77-2019-0010,https://www.gov.uk/residential-property-tribunal-decisions/myers-cottage-stottesdon-kidderminster-worcestershire-dy14-8ng-bir-00gg-f77-2019-0010,1,2,1,https://assets.publishing.service.gov.uk/media/5c9a0aafe5274a3ca310bb2c/DY148NG_BIR_00GG_F77_2019_0010_reasons.pdf
04230e95-c43d-4565-80a2-b5f9d2e9a004,/residential-property-tribunal-decisions/20b-oxford-street-whitstable-kent-ct5-1dd-chi-slash-29uc-slash-mnr-slash-2021-slash-0089,https://www.gov.uk/residential-property-tribunal-decisions/20b-oxford-street-whitstable-kent-ct5-1dd-chi-slash-29uc-slash-mnr-slash-2021-slash-0089,1,2,1,https://assets.publishing.service.gov.uk/media/615b222be90e07197f18fba6/20b_Oxford_Street__Reasons.pdf
04257b65-b599-45e2-95ca-4ada4a79e3d0,/residential-property-tribunal-decisions/unit-14-2-osnaburgh-street-london-nw1-3df-lon-slash-00ag-slash-mnr-slash-2024-slash-0319,https://www.gov.uk/residential-property-tribunal-decisions/unit-14-2-osnaburgh-street-london-nw1-3df-lon-slash-00ag-slash-mnr-slash-2024-slash-0319,1,2,1,https://assets.publishing.service.gov.uk/media/67bee83b16dc9038974dbb5e/Summary_Reasons_Unit_14_2_Osnaburgh_Street_.pdf
044fbad6-92c4-416e-9935-ce532debad55,/residential-property-tribunal-decisions/first-floor-flat-105-stroud-green-road-london-n4-3px-lon-slash-00au-slash-f77-slash-2024-slash-0020,https://www.gov.uk/residential-property-tribunal-decisions/first-floor-flat-105-stroud-green-road-london-n4-3px-lon-slash-00au-slash-f77-slash-2024-slash-0020,1,2,1,https://assets.publishing.service.gov.uk/media/668d2851ab5fc5929851bc27/FFF._105_Stroud_G_Rd_Summary_Reasons.pdf
0456fb11-d48a-4b22-b5f0-3ebc623f88d3,/residential-property-tribunal-decisions/flat-4-12-colville-terrace-london-w11-2be-lon-slash-00aw-slash-f77-slash-2024-slash-0053,https://www.gov.uk/residential-property-tribunal-decisions/flat-4-12-colville-terrace-london-w11-2be-lon-slash-00aw-slash-f77-slash-2024-slash-0053,1,2,1,https://assets.publishing.service.gov.uk/media/6628c30ab0ace32985a7e514/Flat_4__12_Colville_Terrace__W11_2BE_-_Summary_reasons.pdf
047b8acc-58fc-42ba-8007-7773b1c6ba22,/residential-property-tribunal-decisions/flat-32-antrim-mansions-antrim-road-london-nw3-4xu-lon-00ag-f77-2019-0136,https://www.gov.uk/residential-property-tribunal-decisions/flat-32-antrim-mansions-antrim-road-london-nw3-4xu-lon-00ag-f77-2019-0136,1,2,1,https://assets.publishing.service.gov.uk/media/5e1c80c6ed915d3b0d1b7690/Flat_32_Antrim_Mansions_Final_Statement_of_Reasons.pdf
049751ff-de31-4570-8211-5cdbe565bd25,/residential-property-tribunal-decisions/23-charnwood-grove-west-bridgford-nottingham-ng2-7nt-bir-slash-37uj-slash-mnr-slash-2021-slash-0074,https://www.gov.uk/residential-property-tribunal-decisions/23-charnwood-grove-west-bridgford-nottingham-ng2-7nt-bir-slash-37uj-slash-mnr-slash-2021-slash-0074,1,2,1,https://assets.publishing.service.gov.uk/media/6205081dd3bf7f314ed6222b/NG2_7NT_BIR_37UJ_MNR_2021_0074_Reasons.pdf
